rank,TypeName,Company,recommendation_score,Price,Ram_GB,Total_Storage_GB,Weight_kg,kategori
916,Acer Aspire 17,Acer,50.0,1827.8,32.0,1000.0,2.09,Sedang
917,Acer Extensa 15,Acer,50.0,1359.2,16.0,512.0,1.8,Sedang
918,Lenovo V14 Gen 4,Lenovo,50.0,1360.0,16.0,256.0,1.43,Sedang
919,Lenovo ThinkPad E14 Gen 7,Lenovo,50.0,1360.0,16.0,256.0,1.34,Sedang
920,HP Victus 15,HP,50.0,2016.8,24.0,2000.0,2.29,Sedang
921,ASUS Vivobook 17 F1704,ASUS,50.0,1587.8,20.0,1000.0,2.1,Sedang
922,Dell Pro 14 Plus,Dell,50.0,1560.0,16.0,256.0,1.4,Sedang
923,Lenovo ThinkPad T16 Gen 4,Lenovo,50.0,1371.2,16.0,512.0,1.76,Sedang
924,ASUS Vivobook 15 F1504,ASUS,50.0,1359.2,16.0,512.0,1.7,Sedang
925,Dell Pro 14,Dell,50.0,1560.0,16.0,256.0,1.36,Sedang
926,Samsung Galaxy Book4 360,Samsung,50.0,1359.2,16.0,512.0,1.46,Sedang
927,HP ProBook 4 G1i,HP,50.0,1531.2,24.0,512.0,1.75,Sedang
928,Lenovo IdeaPad 5x 2-in-1,Lenovo,50.0,1511.2,16.0,512.0,1.49,Sedang
929,Lenovo ThinkPad E14 Gen 7,Lenovo,50.0,1360.0,16.0,256.0,1.34,Sedang
930,Dell Pro 14 Plus,Dell,50.0,1611.2,16.0,512.0,1.43,Sedang
931,Lenovo IdeaPad 3i,Lenovo,50.0,1279.2,12.0,512.0,1.65,Sedang
932,MSI Crosshair A16 HX,MSI,50.0,1768.8,16.0,1000.0,2.5,Sedang
933,ASUS Vivobook 15 F1504,ASUS,50.0,1359.2,16.0,512.0,1.7,Sedang
934,Dell 15,Dell,50.0,2616.8,64.0,2000.0,1.9,Sedang
935,Dell Inspiron 14 5441,Dell,50.0,1511.2,16.0,512.0,1.49,Sedang
936,Lenovo Yoga Slim 7,Lenovo,50.0,1526.2,16.0,512.0,1.28,Sedang
937,Dell Inspiron 15 3535,Dell,50.0,1559.2,16.0,512.0,1.66,Sedang
938,Dell Inspiron 15 3511,Dell,50.0,1359.2,16.0,512.0,1.73,Sedang
939,HP Victus 15,HP,50.0,1656.8,16.0,1000.0,2.29,Sedang
940,Dell Pro 16,Dell,50.0,2628.8,64.0,2000.0,1.92,Sedang
941,ASUS ExpertBook B1/BM1,ASUS,50.0,1411.2,16.0,512.0,1.32,Sedang
942,Lenovo ThinkPad T14s 2-in-1 Gen 1,Lenovo,50.0,1411.2,16.0,512.0,1.4,Sedang
943,Dell Pro 14 Plus,Dell,50.0,1411.2,16.0,512.0,1.4,Sedang
944,Lenovo ThinkPad P16s Gen 3,Lenovo,50.0,2828.8,64.0,2000.0,1.82,Sedang
945,Dell Inspiron 15 3530,Dell,50.0,3016.8,64.0,4000.0,1.65,Sedang
946,Dell Inspiron 15 3530,Dell,50.0,1296.8,8.0,1000.0,1.65,Sedang
947,Dell Inspiron 15 3535,Dell,50.0,1559.2,16.0,512.0,1.66,Sedang
948,Dell Inspiron 15 3530,Dell,50.0,1279.2,12.0,512.0,1.65,Sedang
949,Dell Inspiron 16 Plus 7640,Dell,50.0,2928.8,64.0,2000.0,1.9,Sedang
950,ASUS ExpertBook P1,ASUS,50.0,1411.2,16.0,512.0,1.4,Sedang
951,Dell Latitude 15 5550,Dell,50.0,1359.2,16.0,512.0,1.62,Sedang
952,ASUS Zenbook S 16,ASUS,50.0,1928.8,24.0,1000.0,1.5,Sedang
953,Dell Inspiron 15 3530,Dell,50.0,2616.8,64.0,2000.0,1.65,Sedang
954,HP OmniBook 5 Flip,HP,50.0,1411.2,16.0,512.0,1.62,Sedang
955,HP ProBook 450 G10,HP,50.0,2616.8,64.0,2000.0,1.78,Sedang
956,ASUS Vivobook 16,ASUS,50.0,1728.8,24.0,500.0,1.88,Sedang
957,Lenovo ThinkPad E16 Gen 3,Lenovo,50.0,1571.2,16.0,512.0,1.63,Sedang
958,HP ProBook 4 G1i,HP,50.0,1531.2,24.0,512.0,1.75,Sedang
959,Lenovo ThinkPad E16 Gen 3,Lenovo,50.0,1571.2,16.0,512.0,1.63,Sedang
960,Microsoft Surface Laptop 7,Microsoft,50.0,1454.0,16.0,256.0,1.34,Sedang
961,ASUS ROG Strix G16,ASUS,50.0,1768.8,16.0,1000.0,2.5,Sedang
962,HP 15,HP,50.0,1308.0,16.0,256.0,1.6,Sedang
963,HP ZBook X G1i,HP,50.0,1988.8,32.0,1000.0,2.04,Sedang
964,MSI Pulse 17 AI,MSI,50.0,1798.8,16.0,1000.0,2.8,Sedang
965,Samsung Galaxy Book5 Pro,Samsung,50.0,1611.2,16.0,512.0,1.23,Sedang
966,Dell Pro 13 Plus,Dell,50.0,1590.2,16.0,512.0,1.23,Sedang
967,Dell Pro 14 Essential,Dell,50.0,1611.2,16.0,512.0,1.54,Sedang
968,Dell Pro 14,Dell,50.0,1411.2,16.0,512.0,1.36,Sedang
969,Microsoft Surface Pro,Microsoft,50.0,1451.2,16.0,512.0,0.69,Sedang
970,HP OMEN 16,HP,50.0,1668.8,16.0,1000.0,2.44,Sedang
971,MSI Modern 14,MSI,50.0,1411.2,16.0,512.0,1.5,Sedang
972,HP ProBook 450 G9,HP,50.0,1359.2,16.0,512.0,1.74,Sedang
973,Microsoft Surface Laptop 4,Microsoft,50.0,1396.2,16.0,512.0,1.26,Sedang
974,Lenovo Yoga 7i 2-in-1,Lenovo,50.0,1411.2,16.0,512.0,1.49,Sedang
975,GIGABYTE GAMING A16 GA6H,Gigabyte,50.0,3228.8,64.0,4000.0,2.2,Sedang
976,GIGABYTE GAMING A16 GA6H,Gigabyte,50.0,2828.8,64.0,2000.0,2.2,Sedang
977,HP 15,HP,50.0,2616.8,64.0,2000.0,1.6,Sedang
978,HP OMEN 16,HP,50.0,1668.8,16.0,1000.0,2.43,Sedang
979,HP OMEN 16,HP,50.0,1671.8,16.0,1000.0,2.39,Sedang
980,HP OMEN 16,HP,50.0,1991.8,32.0,1000.0,2.39,Sedang
981,HP OMEN 16,HP,50.0,1831.8,24.0,1000.0,2.39,Sedang
982,Dell Pro 14 Plus,Dell,50.0,1611.2,16.0,512.0,1.4,Sedang
983,HP EliteBook 8 G1a,HP,50.0,1611.2,16.0,512.0,1.38,Sedang
984,Lenovo Yoga 7i 2-in-1,Lenovo,50.0,1560.0,16.0,256.0,1.38,Sedang
985,HP 250 G10 / 255 G10,HP,50.0,2816.8,64.0,2000.0,1.52,Sedang
986,Dell Pro 14 Plus,Dell,50.0,1611.2,16.0,512.0,1.43,Sedang
987,ASUS Vivobook 17X,ASUS,50.0,1707.8,16.0,1000.0,2.1,Sedang
988,Lenovo LOQ Essential,Lenovo,50.0,1559.2,16.0,512.0,1.18,Sedang
989,Lenovo V15 Gen 4,Lenovo,50.0,1359.2,16.0,512.0,1.65,Sedang
990,Lenovo ThinkPad T14 Gen 6,Lenovo,50.0,1411.2,16.0,512.0,1.38,Sedang
991,HP EliteBook 8 G1i,HP,50.0,1411.2,16.0,512.0,1.38,Sedang
992,MSI Modern 14,MSI,50.0,1411.2,16.0,512.0,1.5,Sedang
993,HP EliteBook 845 G10,HP,50.0,1560.0,16.0,256.0,1.38,Sedang
994,HP EliteBook 8 G1a,HP,50.0,1611.2,16.0,512.0,1.38,Sedang
995,Dell Latitude 14 3450,Dell,50.0,1411.2,16.0,512.0,1.5,Sedang
996,ASUS Vivobook 16 Flip,ASUS,50.0,1671.2,16.0,512.0,1.57,Sedang
997,Lenovo Legion 5i,Lenovo,50.0,2998.8,64.0,2500.0,1.9,Sedang
998,Lenovo ThinkBook 16 Gen 6,Lenovo,50.0,1571.2,16.0,512.0,1.7,Sedang
999,Lenovo ThinkPad E14 Gen 6,Lenovo,50.0,2868.8,64.0,2000.0,1.42,Sedang
1000,Lenovo IdeaPad Slim 5,Lenovo,50.0,1371.2,16.0,512.0,1.79,Sedang
1001,Acer Aspire 3,Acer,50.0,3016.8,64.0,4000.0,1.78,Sedang
1002,Lenovo ThinkPad E14 Gen 6,Lenovo,50.0,2868.8,64.0,2000.0,1.42,Sedang
1003,Acer Aspire 5,Acer,50.0,2616.8,64.0,2000.0,1.77,Sedang
1004,Lenovo ThinkPad P14s Gen 6,Lenovo,50.0,3268.8,64.0,4000.0,1.39,Sedang
1005,Lenovo ThinkPad P16v Gen 3,Lenovo,50.0,1988.8,32.0,1000.0,2.1,Sedang
1006,Lenovo ThinkPad P16 Gen 3,Lenovo,50.0,1988.8,32.0,1000.0,2.54,Sedang
1007,HP 17,HP,50.0,3067.8,64.0,4000.0,2.05,Sedang
1008,Lenovo ThinkPad P16v Gen 3,Lenovo,50.0,2628.8,64.0,1000.0,2.1,Sedang
1009,HP 17,HP,50.0,2667.8,64.0,2000.0,2.05,Sedang
1010,Lenovo ThinkPad T14 Gen 2,Lenovo,50.0,1411.2,16.0,512.0,1.47,Sedang
1011,HP 17,HP,50.0,1827.8,32.0,1000.0,2.31,Sedang
1012,Lenovo ThinkPad P14s Gen 6,Lenovo,50.0,2868.8,64.0,2000.0,1.39,Sedang
1013,HP 17,HP,50.0,2467.8,64.0,1000.0,2.31,Sedang
1014,ASUS Vivobook 14,ASUS,50.0,1411.2,16.0,512.0,1.4,Sedang
1015,ASUS Vivobook 14,ASUS,50.0,1348.8,8.0,1000.0,1.4,Sedang
1016,ASUS Vivobook 14,ASUS,50.0,1360.0,16.0,256.0,1.4,Sedang
1017,ASUS Vivobook 14,ASUS,50.0,1411.2,16.0,512.0,1.4,Sedang
1018,GIGABYTE GAMING A16 GA63H,Gigabyte,50.0,1668.8,16.0,1000.0,2.2,Sedang
1019,HP 15,HP,50.0,1359.2,16.0,512.0,1.6,Sedang
1020,HP ProBook 4 G1i,HP,50.0,1611.2,16.0,512.0,1.4,Sedang
1021,Dell Latitude 14 7455,Dell,50.0,1511.2,16.0,512.0,1.44,Sedang
1022,Dell Inspiron 15 3530,Dell,50.0,1359.2,16.0,512.0,1.65,Sedang
1023,Dell Inspiron 15 3530,Dell,50.0,3016.8,64.0,4000.0,1.65,Sedang
1024,HP OmniBook 5,HP,50.0,1571.2,16.0,512.0,1.8,Sedang
1025,HP EliteBook 8 G1i,HP,50.0,1390.2,16.0,512.0,1.28,Sedang
1026,Dell Pro Rugged 14,Dell,50.0,1508.8,16.0,1000.0,2.04,Sedang
1027,HP 15,HP,50.0,1359.2,16.0,512.0,1.6,Sedang
1028,Lenovo IdeaPad Flex 5,Lenovo,50.0,1611.2,16.0,512.0,1.55,Sedang
1029,Lenovo ThinkPad T14s Gen 6,Lenovo,50.0,1360.0,16.0,256.0,1.24,Sedang
1030,Lenovo ThinkPad T16 Gen 4,Lenovo,50.0,1571.2,16.0,512.0,1.76,Sedang
1031,Lenovo ThinkPad X1 Carbon,Lenovo,50.0,1411.2,16.0,512.0,1.08,Sedang
1032,Dell Latitude 13 5350,Dell,50.0,1390.2,16.0,512.0,1.23,Sedang
1033,Lenovo Legion Slim 5,Lenovo,50.0,1626.2,16.0,512.0,1.75,Sedang
1034,Lenovo IdeaPad 1,Lenovo,50.0,1308.0,16.0,256.0,1.58,Sedang
1035,Huawei MateBook D 16,Huawei,50.0,1571.2,16.0,512.0,1.7,Sedang
1036,Lenovo ThinkPad T14 Gen 6,Lenovo,50.0,2868.8,64.0,2000.0,1.38,Sedang
1037,GIGABYTE GAMING A16 GA6H,Gigabyte,50.0,1828.8,24.0,1000.0,2.2,Sedang
1038,GIGABYTE GAMING A16 GA6H,Gigabyte,50.0,1988.8,32.0,1000.0,2.2,Sedang
1039,GIGABYTE GAMING A16 GA6H,Gigabyte,50.0,2908.8,48.0,4000.0,2.2,Sedang
1040,GIGABYTE GAMING A16 GA6H,Gigabyte,50.0,4028.8,64.0,8000.0,2.2,Sedang
1041,HP 14,HP,50.0,1248.8,8.0,1000.0,1.4,Sedang
1042,Microsoft Surface Laptop 7,Microsoft,50.0,1641.2,16.0,512.0,1.65,Sedang
1043,Apple MacBook Air 15,Apple,50.0,1550.2,16.0,512.0,1.51,Sedang
1044,ASUS ExpertBook P1,ASUS,50.0,1559.2,16.0,512.0,1.6,Sedang
1045,Apple MacBook Air 13,Apple,50.0,1448.0,16.0,256.0,1.24,Sedang
1046,ASUS ExpertBook B5,ASUS,50.0,1371.2,16.0,512.0,1.65,Sedang
1047,HP 17,HP,50.0,1507.8,16.0,1000.0,2.05,Sedang
1048,HP 15,HP,50.0,1359.2,16.0,512.0,1.7,Sedang
1049,Acer Nitro 18 AI,Acer,50.0,1828.8,16.0,1000.0,3.02,Sedang
1050,MSI Crosshair A17 HX,MSI,50.0,1798.8,16.0,1000.0,2.8,Sedang
1051,MSI GE66 Raider,MSI,50.0,1656.8,16.0,1000.0,2.38,Sedang
1052,ASUS VivoBook 15 F512,ASUS,50.0,1479.2,12.0,512.0,1.75,Sedang
1053,Lenovo ThinkPad E16 Gen 3,Lenovo,50.0,1371.2,16.0,512.0,1.63,Sedang
1054,Lenovo ThinkPad L14 Gen 6,Lenovo,50.0,1611.2,16.0,512.0,1.38,Sedang
1055,ASUS Vivobook 14,ASUS,50.0,1511.2,16.0,512.0,1.49,Sedang
1056,Acer Aspire 3 Spin 14,Acer,50.0,1411.2,16.0,512.0,1.54,Sedang
1057,ASUS Vivobook 14,ASUS,50.0,1411.2,16.0,512.0,1.4,Sedang
1058,Lenovo LOQ 15,Lenovo,50.0,1976.8,32.0,1000.0,2.4,Sedang
1059,HP 14,HP,50.0,1260.0,16.0,128.0,1.4,Sedang
1060,HP 250 G10 / 255 G10,HP,50.0,2616.8,64.0,2000.0,1.52,Sedang
1061,HP 15,HP,50.0,2616.8,64.0,2000.0,1.6,Sedang
1062,HP 15,HP,50.0,1359.2,16.0,512.0,1.6,Sedang
1063,Dell Pro 14 Essential,Dell,50.0,1611.2,16.0,512.0,1.54,Sedang
1064,Lenovo LOQ 17IRX10,Lenovo,50.0,1707.8,16.0,1000.0,2.9,Sedang
1065,Microsoft Surface Pro,Microsoft,50.0,1400.0,16.0,256.0,0.69,Sedang
1066,ASUS Vivobook Pro 15 OLED,ASUS,50.0,1916.8,24.0,1000.0,1.8,Sedang
1067,Lenovo IdeaPad 1,Lenovo,50.0,1359.2,16.0,512.0,1.58,Sedang
1068,ASUS TUF Gaming F16 FX608,ASUS,50.0,1988.8,32.0,1000.0,2.2,Sedang
1069,Lenovo ThinkPad X13 Gen 6,Lenovo,50.0,1390.2,16.0,512.0,0.92,Sedang
1070,ASUS TUF Gaming F16 FX608,ASUS,50.0,2828.8,64.0,2000.0,2.2,Sedang
1071,ASUS TUF Gaming A16 FA607,ASUS,50.0,1668.8,16.0,1000.0,2.27,Sedang
1072,Dell Pro 14,Dell,50.0,1560.0,16.0,256.0,1.36,Sedang
1073,HP 15,HP,50.0,1359.2,16.0,512.0,1.6,Sedang
1074,HP 15,HP,50.0,2616.8,64.0,2000.0,1.6,Sedang
1075,HP 15,HP,50.0,1308.0,16.0,256.0,1.74,Sedang
1076,"Lenovo Yoga Slim 7i Ultra Aura Edition (14"", Gen 11)",Lenovo,50.0,2868.8,64.0,2000.0,0.97,Sedang
1077,"Lenovo Yoga Slim 7i Ultra Aura Edition (14"", Gen 11)",Lenovo,50.0,2868.8,64.0,2000.0,0.97,Sedang
1078,Lenovo V15 Gen 6 (Intel),Lenovo,50.0,1359.2,16.0,512.0,1.51,Sedang
1079,"Lenovo Legion 7a (16"", Gen 11)",Lenovo,50.0,2928.8,64.0,2000.0,1.8,Sedang
1080,Dell Pro 14,Dell,50.0,1611.2,16.0,512.0,1.36,Sedang
1081,ASUS Vivobook S 14 OLED,ASUS,50.0,1611.2,16.0,512.0,1.3,Sedang
1082,Dell Inspiron 14 7440,Dell,50.0,1411.2,16.0,512.0,1.71,Sedang
1083,Lenovo IdeaPad 1,Lenovo,50.0,1279.2,12.0,512.0,1.58,Sedang
1084,Lenovo IdeaPad 1,Lenovo,50.0,1228.0,12.0,128.0,1.55,Sedang
1085,ASUS Vivobook 16,ASUS,50.0,1571.2,16.0,512.0,1.88,Sedang
1086,ASUS ROG Strix G16,ASUS,50.0,1668.8,16.0,1000.0,2.5,Sedang
1087,"Samsung Galaxy Book5 Edge (15.6"")",Samsung,50.0,1459.2,16.0,512.0,1.66,Sedang
1088,HP 245 G9,HP,49.99999999999999,1548.8,8.0,1000.0,1.48,Sedang
1089,Lenovo Yoga 7 2-in-1,Lenovo,49.99999999999999,1571.2,16.0,512.0,1.99,Sedang
1090,Lenovo Yoga 7i 2-in-1,Lenovo,49.99999999999999,1320.0,16.0,256.0,1.99,Sedang
1091,Lenovo Yoga 7i 2-in-1,Lenovo,49.99999999999999,1571.2,16.0,512.0,1.77,Sedang
1092,HP 15,HP,49.99999999999999,3216.8,64.0,4000.0,1.6,Sedang
1093,HP 15,HP,49.99999999999999,1296.8,8.0,1000.0,1.6,Sedang
1094,HP 17,HP,49.99999999999999,1707.8,16.0,1000.0,2.07,Sedang
1095,Lenovo LOQ 15,Lenovo,49.99999999999999,1559.2,16.0,512.0,1.77,Sedang
1096,HP OMEN 16,HP,49.99999999999999,1928.8,24.0,1000.0,2.43,Sedang
1097,HP 15,HP,49.99999999999999,1296.8,8.0,1000.0,1.6,Sedang
1098,Fujitsu Celsius H5511,Fujitsu,49.99999999999999,1559.2,16.0,512.0,1.9,Sedang
1099,Acer Aspire 3,Acer,49.99999999999999,1359.2,16.0,512.0,1.78,Sedang
1100,HP 17,HP,49.99999999999999,1707.8,16.0,1000.0,2.07,Sedang
1101,Lenovo ThinkBook 16 Gen 6,Lenovo,49.99999999999999,3828.8,64.0,8000.0,1.7,Sedang
1102,Apple MacBook Pro 16 (M5),Apple,49.99999999999999,3234.8,64.0,4000.0,2.14,Sedang
1103,Apple MacBook Pro 16 (M5),Apple,49.99999999999999,5314.8,128.0,8000.0,2.14,Sedang
1104,MSI Venture A16 AI+,MSI,49.99999999999999,1671.2,16.0,512.0,1.9,Sedang
1105,Dell 15,Dell,49.99999999999999,3016.8,64.0,4000.0,1.9,Sedang
1106,HP OmniBook X Flip,HP,49.99999999999999,1571.2,16.0,512.0,1.9,Sedang
1107,HP 15,HP,49.99999999999999,3016.8,64.0,4000.0,1.6,Sedang
1108,Dell 15,Dell,49.99999999999999,1559.2,16.0,512.0,1.9,Sedang
1109,Lenovo IdeaPad 5,Lenovo,49.99999999999999,1496.8,8.0,1000.0,1.77,Sedang
1110,HP ENVY 17,HP,49.99999999999999,2347.8,48.0,1000.0,2.49,Sedang
1111,Lenovo LOQ 15,Lenovo,49.99999999999999,1559.2,16.0,512.0,1.77,Sedang
1112,Lenovo Legion 5i,Lenovo,49.99999999999999,3298.8,64.0,4000.0,1.9,Sedang
1113,Alienware 16 Aurora,Alienware,49.99999999999999,1928.8,24.0,1000.0,2.49,Sedang
1114,Lenovo Legion Slim 5i / S5,Lenovo,49.99999999999999,1928.8,24.0,1000.0,2.4,Sedang
1115,HP 17,HP,49.99999999999999,2867.8,64.0,2000.0,2.07,Sedang
1116,HP Victus 15,HP,49.99999999999999,2896.8,48.0,4000.0,2.29,Sedang
1117,HP ENVY x360 15,HP,49.99999999999999,1496.8,8.0,2000.0,1.77,Sedang
1118,HP 15,HP,49.99999999999999,3016.8,64.0,4000.0,1.6,Sedang
1119,HP 15,HP,49.99999999999999,3216.8,64.0,4000.0,1.6,Sedang
1120,HP 15,HP,49.99999999999999,3016.8,64.0,4000.0,1.6,Sedang
1121,MSI Venture 16,MSI,49.99999999999999,1671.2,16.0,512.0,1.9,Sedang
1122,Lenovo IdeaPad 1,Lenovo,49.99999999999999,1696.8,8.0,2000.0,1.58,Sedang
1123,Lenovo ThinkPad E14 Gen 5,Lenovo,49.99999999999999,1571.2,24.0,512.0,1.41,Sedang
1124,Apple MacBook Air 13,Apple,49.99999999999999,1659.2,24.0,512.0,1.24,Sedang
1125,Lenovo Legion 5,Lenovo,49.99999999999999,1641.2,16.0,512.0,1.9,Sedang
1126,HP Victus 15,HP,49.99999999999999,3216.8,64.0,4000.0,2.29,Sedang
1127,ASUS Vivobook 14,ASUS,49.99999999999999,1571.2,24.0,512.0,1.4,Sedang
1128,Lenovo IdeaPad 1,Lenovo,49.99999999999999,1496.8,8.0,1000.0,1.58,Sedang
1129,HP 15,HP,49.99999999999999,3016.8,64.0,4000.0,1.6,Sedang
1130,HP Victus 15,HP,49.99999999999999,3216.8,64.0,4000.0,2.29,Sedang
1131,Lenovo IdeaPad 3,Lenovo,49.99999999999999,1639.2,20.0,512.0,1.85,Sedang
1132,HP OmniBook X Flip,HP,49.99999999999999,1868.8,24.0,1000.0,1.4,Sedang
1133,HP ProBook 4 G1a,HP,49.99999999999999,1771.2,24.0,512.0,1.4,Sedang
1134,Lenovo IdeaPad 1,Lenovo,49.99999999999999,1388.0,20.0,128.0,1.55,Sedang
1135,ASUS Vivobook 17X,ASUS,49.99999999999999,2267.8,24.0,4000.0,2.1,Sedang
1136,HP ZBook X G1i,HP,49.99999999999999,2628.8,64.0,1000.0,2.04,Sedang
1137,HP Victus 15,HP,49.99999999999999,2816.8,64.0,2000.0,2.29,Sedang
1138,ASUS Vivobook 15,ASUS,49.99999999999999,1816.8,24.0,1000.0,1.7,Sedang
1139,Acer Nitro V 15,Acer,49.99999999999999,1976.8,32.0,1000.0,2.11,Sedang
1140,Lenovo IdeaPad 1,Lenovo,49.99999999999999,1696.8,8.0,2000.0,1.58,Sedang
1141,Lenovo Yoga 7 2-in-1,Lenovo,49.99999999999999,1508.8,8.0,1000.0,1.99,Sedang
1142,HP Victus 15,HP,49.99999999999999,2816.8,64.0,2000.0,2.29,Sedang
1143,Lenovo Legion Pro 5i,Lenovo,49.99999999999999,1928.8,24.0,1000.0,2.42,Sedang
1144,Acer Aspire Go 15,Acer,49.99999999999999,1296.8,8.0,1000.0,1.73,Sedang
1145,Acer Nitro V 15,Acer,49.99999999999999,1656.8,16.0,1000.0,2.11,Sedang
1146,Acer Aspire Go 15,Acer,49.99999999999999,1696.8,8.0,2000.0,1.8,Sedang
1147,Dell 15,Dell,49.99999999999999,1359.2,16.0,512.0,1.9,Sedang
1148,MSI VenturePro 16,MSI,49.99999999999999,1471.2,16.0,512.0,1.9,Sedang
1149,Lenovo ThinkPad E16 Gen 1,Lenovo,49.99999999999999,1371.2,16.0,512.0,1.77,Sedang
1150,Dell Pro 16 Plus,Dell,49.99999999999999,1371.2,16.0,512.0,1.85,Sedang
1151,HP ENVY x360 15,HP,49.99999999999999,1296.8,8.0,1000.0,1.77,Sedang
1152,Dell Inspiron 16 Plus 7640,Dell,49.99999999999999,3328.8,64.0,4000.0,1.9,Sedang
1153,HP OMEN 16,HP,49.99999999999999,2308.8,48.0,1000.0,2.43,Sedang
1154,HP ENVY x360 15,HP,49.99999999999999,1359.2,16.0,512.0,1.77,Sedang
1155,Dell Inspiron 16 Plus 7640,Dell,49.99999999999999,1671.2,16.0,512.0,1.9,Sedang
1156,Lenovo IdeaPad Slim 3/3i,Lenovo,49.999999999999986,1828.8,24.0,1000.0,1.58,Sedang
1157,ASUS TUF Gaming A16 FA607,ASUS,49.999999999999986,3228.8,64.0,4000.0,2.27,Sedang
1158,ASUS TUF Gaming A16 FA607,ASUS,49.999999999999986,2628.8,64.0,1000.0,2.27,Sedang
1159,Acer Nitro V 17 AI,Acer,48.9326035228162,2027.8,32.0,1000.0,2.71,Sedang
1160,HP OMEN 17,HP,48.9326035228162,2027.8,32.0,1000.0,2.95,Sedang
1161,HP OmniBook 7,HP,48.9326035228162,2027.8,32.0,1000.0,2.46,Sedang
1162,HP ENVY 17,HP,48.9326035228162,2027.8,32.0,1000.0,2.49,Sedang
1163,Acer Nitro V 17 AI,Acer,48.9326035228162,2027.8,32.0,1000.0,3.0,Sedang
1164,Acer Nitro V 17 AI,Acer,48.9326035228162,2027.8,32.0,1000.0,2.71,Sedang
1165,HP 17,HP,48.87229728225931,2027.8,32.0,1000.0,2.07,Sedang
1166,HP 17,HP,48.87229728225931,2027.8,32.0,1000.0,2.07,Sedang
1167,ASUS ROG Strix G18 G815,ASUS,48.183502279037796,2048.8,32.0,1000.0,3.42,Sedang
1168,ASUS TUF Gaming A18 FA808,ASUS,48.183502279037796,2048.8,32.0,1000.0,2.6,Sedang
1169,MSI Stealth 16 Studio,MSI,47.64285867486131,2088.8,32.0,1000.0,1.99,Sedang
1170,HP HyperX OMEN 15,HP,47.54299311905202,2067.8,32.0,1000.0,2.42,Sedang
1171,HP HyperX OMEN 15,HP,47.54299311905202,2067.8,32.0,1000.0,2.42,Sedang
1172,HP HyperX OMEN 15,HP,47.54299311905202,2067.8,32.0,1000.0,2.42,Sedang
1173,MSI Katana 15 HX,MSI,47.25265488554354,2076.8,32.0,1000.0,2.4,Sedang
1174,MSI Cyborg A15,MSI,46.97268144740293,2076.8,32.0,1000.0,2.1,Sedang
1175,Alienware 16 Aurora,Alienware,46.87634314795135,2088.8,32.0,1000.0,2.49,Sedang
1176,Lenovo Legion 7i,Lenovo,46.87634314795135,2088.8,32.0,1000.0,2.0,Sedang
1177,MSI Crosshair A16 HX,MSI,46.87634314795135,2088.8,32.0,1000.0,2.5,Sedang
1178,HP ZBook Fury G1i,HP,46.87634314795135,2088.8,32.0,1000.0,2.43,Sedang
1179,Lenovo Legion 5i,Lenovo,46.87634314795135,2088.8,32.0,1000.0,2.3,Sedang
1180,HP OMEN 16,HP,46.87634314795135,2088.8,32.0,1000.0,2.43,Sedang
1181,HP ZBook Fury G1i,HP,46.87634314795135,2088.8,32.0,1000.0,2.43,Sedang
1182,Lenovo Legion 7i,Lenovo,46.87634314795135,2088.8,32.0,1000.0,2.0,Sedang
1183,HP ZBook Fury G1i,HP,46.87634314795135,2088.8,32.0,1000.0,2.43,Sedang
1184,HP OMEN MAX 16,HP,46.87634314795135,2088.8,32.0,1000.0,2.69,Sedang
1185,HP ZBook X G1i,HP,46.87634314795135,2088.8,32.0,1000.0,2.04,Sedang
1186,MSI Crosshair 16 HX AI,MSI,46.87634314795135,2088.8,32.0,1000.0,2.5,Sedang
1187,Lenovo Legion Pro 7,Lenovo,46.87634314795135,2088.8,32.0,1000.0,2.56,Sedang
1188,Acer Predator Helios Neo 16S AI,Acer,46.87634314795135,2088.8,32.0,1000.0,2.7,Sedang
1189,Dell Pro Max 18 Plus,Dell,46.87634314795135,2088.8,32.0,1000.0,3.25,Sedang
1190,HP OMEN 16,HP,46.87634314795135,2088.8,32.0,1000.0,2.44,Sedang
1191,Acer Predator Helios Neo 16S AI,Acer,46.87634314795135,2088.8,32.0,1000.0,2.7,Sedang
1192,HP ZBook X G1i,HP,46.87634314795135,2088.8,32.0,1000.0,2.04,Sedang
1193,Alienware 16X Aurora (AC16251),Alienware,46.87634314795135,2088.8,32.0,1000.0,2.66,Sedang
1194,HP ZBook X G1i,HP,46.87634314795135,2088.8,32.0,1000.0,2.04,Sedang
1195,MSI Vector GP68 HX,MSI,46.87634314795135,2088.8,32.0,1000.0,2.67,Sedang
1196,MSI Vector GP68 HX,MSI,46.87634314795135,2088.8,32.0,1000.0,2.67,Sedang
1197,Acer Nitro 16 AI,Acer,46.87634314795135,2088.8,32.0,1000.0,2.41,Sedang
1198,Lenovo Legion Slim 5i / S5,Lenovo,46.87634314795135,2088.8,32.0,1000.0,2.4,Sedang
1199,HP OMEN 16,HP,46.87634314795135,2088.8,32.0,1000.0,2.44,Sedang
1200,HP ENVY 16,HP,46.87634314795135,2088.8,32.0,1000.0,2.3,Sedang
1201,HP OMEN 16,HP,46.78418436104689,2091.8,32.0,1000.0,2.41,Sedang
1202,MSI Stealth A16 AI+,MSI,46.56312908039342,2088.8,32.0,1000.0,2.1,Sedang
